adult,genres,id,imdb_id,overview,tagline,title,vote_average,vote_count,release_year,imdb_url
0,Action Drama Mystery Thriller,9061,tt0113501,"Bobby Earl is facing the electric chair for the murder of a young girl. Eight years after the crime he calls in Paul Armstrong, a professor of law, to help prove his innocence. Armstrong quickly uncovers some overlooked evidence to present to the local police, but they aren't interested - Bobby was their killer.",Buried deep in the Florida Everglades is a secret that can save an innocent man or let a killer kill again.,Just Cause,6.0,124.0,1995,https://www.imdb.com/title/tt0113501/
0,Adventure Action Science Fiction,11,tt0076759,Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.,"A long time ago in a galaxy far, far away...",Star Wars,8.1,6778.0,1977,https://www.imdb.com/title/tt0076759/
0,Drama Romance,9587,tt0110367,"With their father away as a chaplain in the Civil War, Jo, Meg, Beth and Amy grow up with their mother in somewhat reduced circumstances. They are a close family who inevitably have their squabbles and tragedies. But the bond holds even when, later, male friends start to become a part of the household.","The story that has lived in our hearts for generations, now comes to the screen for the holidays.",Little Women,7.0,222.0,1994,https://www.imdb.com/title/tt0110367/
0,Drama Family Fantasy,19101,tt0113670,"When her father enlists to fight for the British in WWI, young Sara Crewe goes to New York to attend the same boarding school her late mother attended. She soon clashes with the severe headmistress, Miss Minchin, who attempts to stifle Sara's creativity and sense of self- worth.",Every girl everywhere is a princess.,A Little Princess,7.4,207.0,1995,https://www.imdb.com/title/tt0113670/
0,Adventure Drama Romance War,4476,tt0110322,"An epic tale of three brothers and their father living in the remote wilderness of 1900s USA and how their lives are affected by nature, history, war, and love.",After the Fall from Innocence the Legend begins.,Legends of the Fall,7.2,636.0,1994,https://www.imdb.com/title/tt0110322/
0,Adventure Comedy Family,11008,tt0110443,"Major Benson Winifred Payne is being discharged from the Marines. Payne is a killin' machine, but the wars of the world are no longer fought on the battlefield. A career Marine, he has no idea what to do as a civilian, so his commander finds him a job - commanding officer of a local school's JROTC program, a bunch of ragtag losers with no hope.",He's looking for a few good men... or a few guys old enough to shave.,Major Payne,6.1,164.0,1995,https://www.imdb.com/title/tt0110443/
0,Drama Horror Science Fiction Romance,3036,tt0109836,"Based on Mary Shelley's novel, ""Frankenstein"" tells the story of Victor Frankenstein, a promising young doctor who, devastated by the death of his mother during childbirth, becomes obsessed with bringing the dead back to life. His experiments lead to the creation of a monster, which Frankenstein has put together with the remains of corpses. It's not long before Frankenstein regrets his actions.",Be Warned.  It's Alive,Mary Shelley's Frankenstein,6.1,272.0,1994,https://www.imdb.com/title/tt0109836/
0,Fantasy Drama Family,10510,tt0110527,"A little girl discovers dreams can come true if you really believe. Six-year-old Susan Walker has doubts about childhood's most enduring miracle - Santa Claus. Her mother told her the 'secret' about Santa a long time ago. But after meeting a special department store Santa who's convinced he's the real thing, Susan is given the most precious gift of all something to believe in.","If you really believe, anything can happen.",Miracle on 34th Street,6.4,199.0,1994,https://www.imdb.com/title/tt0110527/
0,Crime Drama,8438,tt0113870,"Inspired by a true story. A petty criminal sent to Alcatraz in the 1930s is caught attempting to make an escape. As punishment he is put in solitary confinement. The maximum stay is supposed to be 19 days, but Henri spends years alone, cold and in complete darkness, only to emerge a madman and soon to be a murderer. The story follows a rookie lawyer attempting to prove that Alcatraz was to blame.",The trial that brought down Alcatraz,Murder in the First,6.9,140.0,1995,https://www.imdb.com/title/tt0113870/
0,Drama Thriller,1945,tt0110638,"In a remote woodland cabin, a small town doctor discovers Nell - a beautiful young hermit woman with many secrets.",Her heart. Her soul. Her language are a mystery...A mystery called Nell,Nell,6.1,128.0,1994,https://www.imdb.com/title/tt0110638/
0,Crime Thriller Drama,241,tt0110632,Two victims of traumatized childhoods become lovers and psychopathic serial murderers irresponsibly glorified by the mass media.,The Media Made Them Superstars.,Natural Born Killers,6.9,927.0,1994,https://www.imdb.com/title/tt0110632/
0,Action Drama Science Fiction Thriller,6950,tt0114069,"A deadly airborne virus finds its way into the USA and starts killing off people at an epidemic rate. Col Sam Daniels' job is to stop the virus spreading from a small town, which must be quarantined, and to prevent an over reaction by the White House.",This animal carries a deadly virus... and the greatest medical crisis in the world is about to happen.,Outbreak,6.4,522.0,1995,https://www.imdb.com/title/tt0114069/
0,Thriller Crime Drama,101,tt0110413,"Leon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Leon's footsteps.","If you want a job done well, hire a professional.",Leon: The Professional,8.2,4293.0,1994,https://www.imdb.com/title/tt0110413/
0,Thriller Crime,680,tt0110912,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",Just because you are a character doesn't mean you have character.,Pulp Fiction,8.3,8670.0,1994,https://www.imdb.com/title/tt0110912/
0,History Drama,11450,tt0110932,Quiz Show is a 1994 American historical drama film which tells the true story of the Twenty One quiz show scandal of the 1950s.,Fifty million people watched but no one saw a thing.,Quiz Show,7.1,262.0,1994,https://www.imdb.com/title/tt0110932/
0,Action Western,12106,tt0114214,"A mysterious woman comes to compete in a quick-draw elimination tournament, in a town taken over by a notorious gunman.",Think you are quick enough?,The Quick and the Dead,6.2,431.0,1995,https://www.imdb.com/title/tt0114214/
0,Drama Mystery Romance,110,tt0111495,Red This is the third film from the trilogy by Kieślowski. “Red” meaning brotherliness. Here Kieślowski masterly tells strange coincidentally linked stories in the most packed work.,,Three Colors: Red,7.8,246.0,1994,https://www.imdb.com/title/tt0111495/
0,Drama Music Mystery,108,tt0108394,A woman struggles to find a way to live her life after the death of her husband and child.,,Three Colors: Blue,7.7,311.0,1993,https://www.imdb.com/title/tt0108394/
0,Comedy Drama Mystery,109,tt0111507,"Polish immigrant Karol Karol finds himself out of a marriage, a job and a country when his French wife, Dominique, divorces him after six months due to his impotence. Forced to leave France after losing the business they jointly owned, Karol enlists fellow Polish expatriate Mikolah to smuggle him back to their homeland.",,Three Colors: White,7.3,218.0,1994,https://www.imdb.com/title/tt0111507/
0,Animation,22586,tt0111333,"The beautiful princess Odette is transformed into a swan by an evil sorcerer's spell. Held captive at an enchanted lake, she befriends Jean-Bob the frog, Speed the turtle and Puffin the bird. Despite their struggle to keep the princess safe, these good-natured creatures can do nothing about the sorcerer's spell, which can only be broken by a vow of everlasting love.",An enchanting classic destined to capture your heart and free your spirit.,The Swan Princess,6.5,251.0,1994,https://www.imdb.com/title/tt0111333/
0,Action Adventure Science Fiction,2164,tt0111282,"An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra.",It will take you a million light years from home. But will it bring you back?,Stargate,6.8,942.0,1994,https://www.imdb.com/title/tt0111282/
0,Fantasy Drama Comedy Family,11395,tt0111070,"Scott Calvin is an ordinary man, who accidentally causes Santa Claus to fall from his roof on Christmas Eve and is knocked unconscious. When he and his young son finish Santa's trip and deliveries, they go to the North Pole, where Scott learns he must become the new Santa and convince those he loves that he is indeed, Father Christmas.",What if your dad was Santa Claus?,The Santa Clause,6.3,501.0,1994,https://www.imdb.com/title/tt0111070/
0,Drama Crime,278,tt0111161,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",Fear can hold you prisoner. Hope can set you free.,The Shawshank Redemption,8.5,8358.0,1994,https://www.imdb.com/title/tt0111161/
0,Crime Thriller,9905,tt0111149,Three friends discover their new flatmate dead but loaded with cash.,The award winning thriller that'll bury you with laughs.,Shallow Grave,7.0,247.0,1994,https://www.imdb.com/title/tt0111149/
